Provinsi,Tanggal,Curah_Hujan_mm
Jawa Tengah,2023-11-07,0.0057282686002167
Jawa Timur,2023-11-07,0.0589390347464218
Kalimantan Barat,2023-11-07,4.6895435863648975
Kalimantan Selatan,2023-11-07,7.352228633366985
Kalimantan Tengah,2023-11-07,2.6732971633162346
Kalimantan Timur,2023-11-07,6.406556058567702
Lampung,2023-11-07,0.8504476727867792
Nusa Tenggara Barat,2023-11-07,0.0
Nusa Tenggara Timur,2023-11-07,0.9139991932143928
Sulawesi Tengah,2023-11-07,1.202456835302211
Sulawesi Tenggara,2023-11-07,0.0116539682933174
Sumatera Barat,2023-11-07,21.601820783191616
Sumatera Utara,2023-11-07,19.49809588683511
Maluku,2023-11-08,0.8940501657278096
Maluku Utara,2023-11-08,2.991808985358225
Kepulauan Bangka Belitung,2023-11-08,0.9882860161206416
Banten,2023-11-08,0.9137110047066292
Gorontalo,2023-11-08,0.076274374366526
Papua Barat,2023-11-08,3.574856697721353
Jawa Barat,2023-11-08,0.3792596558301907
Papua,2023-11-08,4.733136507916934
Sulawesi Utara,2023-11-08,2.0644599767575795
Sumatera Selatan,2023-11-08,0.0867296988310405
Kepulauan Riau,2023-11-08,12.739574437143837
Riau,2023-11-08,5.781314784341068
Sulawesi Barat,2023-11-08,1.428250429678771
Sulawesi Selatan,2023-11-08,0.1087579448244389
Aceh,2023-11-08,12.350383591857792
Bali,2023-11-08,0.0
DI Yogyakarta,2023-11-08,0.0
DKI Jakarta,2023-11-08,0.0
Jambi,2023-11-08,2.685059745553452
Jawa Tengah,2023-11-08,0.0
Jawa Timur,2023-11-08,0.0
Kalimantan Barat,2023-11-08,16.246225804363554
Kalimantan Selatan,2023-11-08,3.606192190083679
Kalimantan Tengah,2023-11-08,12.137899108679814
Kalimantan Timur,2023-11-08,16.284939181997807
Lampung,2023-11-08,0.0
Nusa Tenggara Barat,2023-11-08,0.02157114972926
Nusa Tenggara Timur,2023-11-08,0.5283346285874061
Sulawesi Tengah,2023-11-08,1.1485993964094694
Sulawesi Tenggara,2023-11-08,0.0090596506759942
Sumatera Barat,2023-11-08,5.546990664030036
Sumatera Utara,2023-11-08,10.492110291207696
Maluku,2023-11-09,0.8479840200121994
Maluku Utara,2023-11-09,3.7768532061692
Kepulauan Bangka Belitung,2023-11-09,2.0499943669539515
Banten,2023-11-09,6.088391814358462
Gorontalo,2023-11-09,2.719746307893444
Papua Barat,2023-11-09,2.657171536056878
Jawa Barat,2023-11-09,3.379801650906027
Papua,2023-11-09,1.5343607115068554
Sulawesi Utara,2023-11-09,5.312654175506765
Sumatera Selatan,2023-11-09,1.198755324496439
Kepulauan Riau,2023-11-09,12.0543934105622
Riau,2023-11-09,22.87878339813113
Sulawesi Barat,2023-11-09,5.651686920131024
Sulawesi Selatan,2023-11-09,0.610509818717605
Aceh,2023-11-09,11.658696054828372
Bali,2023-11-09,0.028202373173015
DI Yogyakarta,2023-11-09,9.51640571421741
DKI Jakarta,2023-11-09,2.298633485165982
Jambi,2023-11-09,9.163454191500668
Jawa Tengah,2023-11-09,8.941205153455492
Jawa Timur,2023-11-09,3.775472256632852
Kalimantan Barat,2023-11-09,6.607224486420261
Kalimantan Selatan,2023-11-09,4.51966669549251
Kalimantan Tengah,2023-11-09,8.822589137698781
Kalimantan Timur,2023-11-09,7.337022633209993
Lampung,2023-11-09,0.0441682014577744
Nusa Tenggara Barat,2023-11-09,2.117451832130819
Nusa Tenggara Timur,2023-11-09,0.6046622598311333
Sulawesi Tengah,2023-11-09,1.1373980201119709
Sulawesi Tenggara,2023-11-09,0.1235621912175364
Sumatera Barat,2023-11-09,18.829522273099784
Sumatera Utara,2023-11-09,13.623844595817868
Maluku,2023-11-10,1.926925707237518
Maluku Utara,2023-11-10,1.960242555298753
Kepulauan Bangka Belitung,2023-11-10,2.3320429849024404
Banten,2023-11-10,5.7549620301867845
Gorontalo,2023-11-10,2.317409764051793
Papua Barat,2023-11-10,3.575905875450228
Jawa Barat,2023-11-10,5.986974895455245
Papua,2023-11-10,0.907225183887067
Sulawesi Utara,2023-11-10,2.9380247633866303
Sumatera Selatan,2023-11-10,2.560189310049472
Kepulauan Riau,2023-11-10,12.761701174646934
Riau,2023-11-10,11.688834354132812
Sulawesi Barat,2023-11-10,2.8898646903003646
Sulawesi Selatan,2023-11-10,1.7081679662004945
Aceh,2023-11-10,13.058391714952004
Bali,2023-11-10,0.2746977011724086
DI Yogyakarta,2023-11-10,2.9703333431986088
DKI Jakarta,2023-11-10,5.850968515431039
Jambi,2023-11-10,2.550872946925113
Jawa Tengah,2023-11-10,3.286032823996237
Jawa Timur,2023-11-10,5.198088726559665
Kalimantan Barat,2023-11-10,9.533434459822784
Kalimantan Selatan,2023-11-10,6.327862293809983
Kalimantan Tengah,2023-11-10,1.38857510218726
Kalimantan Timur,2023-11-10,9.844367409570149
Lampung,2023-11-10,3.4001208282265787
Nusa Tenggara Barat,2023-11-10,2.976597256399345
Nusa Tenggara Timur,2023-11-10,2.153526049041792
Sulawesi Tengah,2023-11-10,3.48038040423864
Sulawesi Tenggara,2023-11-10,0.5976101029043825
Sumatera Barat,2023-11-10,12.510465471734983
Sumatera Utara,2023-11-10,9.38395716289369
Maluku,2023-11-11,2.5315273352275454
Maluku Utara,2023-11-11,9.16920545049012
Kepulauan Bangka Belitung,2023-11-11,9.527272264126251
Banten,2023-11-11,13.109846563677914
Gorontalo,2023-11-11,6.043502898519384
Papua Barat,2023-11-11,2.6591814111683205
Jawa Barat,2023-11-11,18.14620323183773
Papua,2023-11-11,1.3558727015973246
Sulawesi Utara,2023-11-11,14.990658371461182
Sumatera Selatan,2023-11-11,13.33546325175361
Kepulauan Riau,2023-11-11,4.938415857860983
Riau,2023-11-11,6.040194291816419
Sulawesi Barat,2023-11-11,3.951294955060924
Sulawesi Selatan,2023-11-11,3.56702112993038
Aceh,2023-11-11,13.47446732946651
Bali,2023-11-11,1.318794228372152
DI Yogyakarta,2023-11-11,1.3224494568274645
DKI Jakarta,2023-11-11,0.0
Jambi,2023-11-11,5.025730235394694
Jawa Tengah,2023-11-11,8.408758918893806
Jawa Timur,2023-11-11,1.6560261580404994
Kalimantan Barat,2023-11-11,13.912807259602124
Kalimantan Selatan,2023-11-11,13.246776824612333
Kalimantan Tengah,2023-11-11,16.89198628599775
Kalimantan Timur,2023-11-11,12.007173882844
Lampung,2023-11-11,15.1525473343681
Nusa Tenggara Barat,2023-11-11,8.903756672871562
Nusa Tenggara Timur,2023-11-11,3.837781655500301
Sulawesi Tengah,2023-11-11,4.889005332992466
Sulawesi Tenggara,2023-11-11,3.692820372819248
Sumatera Barat,2023-11-11,5.234792236235629
Sumatera Utara,2023-11-11,19.97442282608047
Maluku,2023-11-12,0.6630844887803496
Maluku Utara,2023-11-12,3.323674003858068
Kepulauan Bangka Belitung,2023-11-12,22.042957503714156
Banten,2023-11-12,6.101374824048522
Gorontalo,2023-11-12,4.108684221918253
Papua Barat,2023-11-12,1.4447857792321033
Jawa Barat,2023-11-12,5.309811922245832
Papua,2023-11-12,1.2323486529058914
Sulawesi Utara,2023-11-12,5.060126874185507
Sumatera Selatan,2023-11-12,10.351249261652503
Kepulauan Riau,2023-11-12,9.962576534605835
Riau,2023-11-12,5.6946558656893
Sulawesi Barat,2023-11-12,8.500442919309913
Sulawesi Selatan,2023-11-12,3.7358621162325023
Aceh,2023-11-12,5.7878200365520645
Bali,2023-11-12,0.6213666697511561
DI Yogyakarta,2023-11-12,0.27608286900112
DKI Jakarta,2023-11-12,1.753776470834551
Jambi,2023-11-12,9.362443016298842
Jawa Tengah,2023-11-12,4.121660073612672
Jawa Timur,2023-11-12,0.6930223444742484
Kalimantan Barat,2023-11-12,22.373067387452053
Kalimantan Selatan,2023-11-12,11.20917388733099
Kalimantan Tengah,2023-11-12,24.48174566639045
Kalimantan Timur,2023-11-12,7.466563261505806
Lampung,2023-11-12,10.335940657950074
Nusa Tenggara Barat,2023-11-12,8.752506331893745
Nusa Tenggara Timur,2023-11-12,5.811360772943075
Sulawesi Tengah,2023-11-12,6.760293595260044
Sulawesi Tenggara,2023-11-12,0.7455845919419936
Sumatera Barat,2023-11-12,9.136148728081
Sumatera Utara,2023-11-12,4.693050188589682
Maluku,2023-11-13,0.5326421049364292
Maluku Utara,2023-11-13,1.5793568732867247
Kepulauan Bangka Belitung,2023-11-13,9.10864766091733
Banten,2023-11-13,11.15741223813802
Gorontalo,2023-11-13,7.156872794321432
Papua Barat,2023-11-13,0.9161097244074085
Jawa Barat,2023-11-13,7.891121304837063
Papua,2023-11-13,2.8163741391930315
Sulawesi Utara,2023-11-13,8.232905689821134
Sumatera Selatan,2023-11-13,11.404849659517437
Kepulauan Riau,2023-11-13,3.810622999420015
Riau,2023-11-13,9.49641702377879
Sulawesi Barat,2023-11-13,1.201147219955803
Sulawesi Selatan,2023-11-13,0.4144909635531949
Aceh,2023-11-13,12.167696502063588
Bali,2023-11-13,1.035630701592618
DI Yogyakarta,2023-11-13,6.990272136040571
DKI Jakarta,2023-11-13,1.0417883012720657
Jambi,2023-11-13,10.159270983426923
Jawa Tengah,2023-11-13,5.979211079557777
Jawa Timur,2023-11-13,1.0791335588939754
Kalimantan Barat,2023-11-13,3.312151029793998
Kalimantan Selatan,2023-11-13,3.4090412317942613
Kalimantan Tengah,2023-11-13,3.580621931161581
Kalimantan Timur,2023-11-13,15.982985449769451
Lampung,2023-11-13,4.993439673226289
Nusa Tenggara Barat,2023-11-13,5.3825750272054895
Nusa Tenggara Timur,2023-11-13,4.607325783209617
Sulawesi Tengah,2023-11-13,2.8918583013241133
Sulawesi Tenggara,2023-11-13,0.0567410762060145
Sumatera Barat,2023-11-13,12.234216533039842
Sumatera Utara,2023-11-13,17.258018042395467
Maluku,2023-11-14,1.1532594293963687
Maluku Utara,2023-11-14,1.078820424432127
Kepulauan Bangka Belitung,2023-11-14,4.984388480026079
Banten,2023-11-14,41.527952079034826
Gorontalo,2023-11-14,1.0466312625052765
Papua Barat,2023-11-14,3.181363762760437
Jawa Barat,2023-11-14,34.12839607190203
Papua,2023-11-14,0.6251694444897367
Sulawesi Utara,2023-11-14,0.5653677059272909
Sumatera Selatan,2023-11-14,20.13545300186185
Kepulauan Riau,2023-11-14,9.711560939603332
Riau,2023-11-14,13.018464898286965
Sulawesi Barat,2023-11-14,0.1563194479021433
Sulawesi Selatan,2023-11-14,0.5801203239020419
Aceh,2023-11-14,7.19137026211896
Bali,2023-11-14,1.2429191954232186
DI Yogyakarta,2023-11-14,14.236602717061482
DKI Jakarta,2023-11-14,22.08022862037009
Jambi,2023-11-14,16.90039332783448
Jawa Tengah,2023-11-14,19.424075860081665
Jawa Timur,2023-11-14,1.8739370438574836
Kalimantan Barat,2023-11-14,12.79235985012946
Kalimantan Selatan,2023-11-14,0.0090971638892677
Kalimantan Tengah,2023-11-14,3.136605631105716
Kalimantan Timur,2023-11-14,2.3871348543358435
Lampung,2023-11-14,25.676780592825665
Nusa Tenggara Barat,2023-11-14,2.966927727501815
Nusa Tenggara Timur,2023-11-14,3.0452765894442897
Sulawesi Tengah,2023-11-14,0.1122386160384865
Sulawesi Tenggara,2023-11-14,0.1103588426201315
Sumatera Barat,2023-11-14,8.810424514884687
Sumatera Utara,2023-11-14,9.76854731625337
Maluku,2023-11-15,0.2240954753366694
Maluku Utara,2023-11-15,0.2119795901793753
Kepulauan Bangka Belitung,2023-11-15,9.505828120381413
Banten,2023-11-15,12.907373492170969
Gorontalo,2023-11-15,3.2853313109331075
Papua Barat,2023-11-15,1.4875435810215922
Jawa Barat,2023-11-15,11.68255233558196
Papua,2023-11-15,1.7173722171415973
Sulawesi Utara,2023-11-15,1.548737248903683
Sumatera Selatan,2023-11-15,5.789643634241534
Kepulauan Riau,2023-11-15,1.3032442454291453
Riau,2023-11-15,1.356858179103216
Sulawesi Barat,2023-11-15,2.0808159231243355
Sulawesi Selatan,2023-11-15,3.2083632127602195
Aceh,2023-11-15,6.425645018791408
Bali,2023-11-15,0.1790011295245908
DI Yogyakarta,2023-11-15,9.279464790810932
DKI Jakarta,2023-11-15,0.1903678715369841
Jambi,2023-11-15,1.430033303507813
Jawa Tengah,2023-11-15,15.015140713855128
Jawa Timur,2023-11-15,2.9149249809164965
Kalimantan Barat,2023-11-15,20.48996226236776
Kalimantan Selatan,2023-11-15,6.107465382156479
Kalimantan Tengah,2023-11-15,15.468937595074602
Kalimantan Timur,2023-11-15,4.261500171740636
Lampung,2023-11-15,5.223869754936964
Nusa Tenggara Barat,2023-11-15,3.749407651435823
Nusa Tenggara Timur,2023-11-15,8.548918494866589
Sulawesi Tengah,2023-11-15,5.088446202304112
Sulawesi Tenggara,2023-11-15,1.7988254751077115
Sumatera Barat,2023-11-15,5.643224312323142
Sumatera Utara,2023-11-15,6.2838712639466126
Maluku,2023-11-16,0.0067235545156023
Maluku Utara,2023-11-16,0.2163174351491616
Kepulauan Bangka Belitung,2023-11-16,13.293337115373491
Banten,2023-11-16,7.4789137468100755
Gorontalo,2023-11-16,1.046249877358316
Papua Barat,2023-11-16,0.0069803010174881
Jawa Barat,2023-11-16,9.280598203309358
Papua,2023-11-16,2.381942969904389
Sulawesi Utara,2023-11-16,3.0373276451911626
Sumatera Selatan,2023-11-16,10.337994472755108
Kepulauan Riau,2023-11-16,19.21343203322095
Riau,2023-11-16,17.928548280697154
Sulawesi Barat,2023-11-16,0.4019585560635638
Sulawesi Selatan,2023-11-16,1.98654586480409
Aceh,2023-11-16,12.390779052100502
Bali,2023-11-16,0.2671750196670029
DI Yogyakarta,2023-11-16,8.544478279388565
DKI Jakarta,2023-11-16,0.0
Jambi,2023-11-16,20.92677181513029
Jawa Tengah,2023-11-16,7.563022438722329
Jawa Timur,2023-11-16,3.075542468231903
Kalimantan Barat,2023-11-16,9.875004374508586
Kalimantan Selatan,2023-11-16,4.540390616445947
Kalimantan Tengah,2023-11-16,8.870759734590488
Kalimantan Timur,2023-11-16,5.3125751185084935
Lampung,2023-11-16,2.517646312345754
Nusa Tenggara Barat,2023-11-16,1.9685728627697212
Nusa Tenggara Timur,2023-11-16,5.419194769961448
Sulawesi Tengah,2023-11-16,2.546383286303322
Sulawesi Tenggara,2023-11-16,0.9868782206597304
Sumatera Barat,2023-11-16,20.33403494360216
Sumatera Utara,2023-11-16,21.114788054597053
Maluku,2023-11-17,0.2032266434535056
Maluku Utara,2023-11-17,2.084037306643852
Kepulauan Bangka Belitung,2023-11-17,4.714057733019324
Banten,2023-11-17,6.149439912074119
Gorontalo,2023-11-17,2.591720530278005
Papua Barat,2023-11-17,0.2970937864706133
Jawa Barat,2023-11-17,8.384181302487935
Papua,2023-11-17,3.253482870450224
Sulawesi Utara,2023-11-17,7.392555946121593
Sumatera Selatan,2023-11-17,7.02061059004957
Kepulauan Riau,2023-11-17,8.646239057106104
Riau,2023-11-17,19.816478755794773
Sulawesi Barat,2023-11-17,2.905149570482005
Sulawesi Selatan,2023-11-17,8.539658956387076
Aceh,2023-11-17,7.310307010608312
Bali,2023-11-17,0.0
DI Yogyakarta,2023-11-17,1.005245240638145
DKI Jakarta,2023-11-17,0.9113944854906164
Jambi,2023-11-17,8.64008506310703
Jawa Tengah,2023-11-17,1.3684082159115412
Jawa Timur,2023-11-17,0.2520947352773707
Kalimantan Barat,2023-11-17,6.291547692217442
Kalimantan Selatan,2023-11-17,6.165240725455744
Kalimantan Tengah,2023-11-17,17.059315358048078
Kalimantan Timur,2023-11-17,6.294494650394893
Lampung,2023-11-17,4.993408203196738
Nusa Tenggara Barat,2023-11-17,1.1244455190408196
Nusa Tenggara Timur,2023-11-17,3.0938966628179725
Sulawesi Tengah,2023-11-17,7.777568216775554
Sulawesi Tenggara,2023-11-17,8.70538528345431
Sumatera Barat,2023-11-17,18.47634638006596
Sumatera Utara,2023-11-17,24.99249323265448
Maluku,2023-11-18,0.3622148955597613
Maluku Utara,2023-11-18,1.7405601129840444
Kepulauan Bangka Belitung,2023-11-18,6.077799650789678
Banten,2023-11-18,3.804310816521033
Gorontalo,2023-11-18,2.599433704812024
Papua Barat,2023-11-18,0.5186473449554542
Jawa Barat,2023-11-18,2.98490203071639
Papua,2023-11-18,3.605620292025975
Sulawesi Utara,2023-11-18,0.8954586937280837
Sumatera Selatan,2023-11-18,4.296838222029231
Kepulauan Riau,2023-11-18,24.21498489185634
Riau,2023-11-18,9.13351311206651
Sulawesi Barat,2023-11-18,2.152208767412434
Sulawesi Selatan,2023-11-18,3.899185857637443
Aceh,2023-11-18,8.78560333365509
Bali,2023-11-18,0.0
DI Yogyakarta,2023-11-18,0.0
DKI Jakarta,2023-11-18,5.45039578032628
Jambi,2023-11-18,8.792182671908037
Jawa Tengah,2023-11-18,0.1823149863613226
Jawa Timur,2023-11-18,0.1310931902359126
Kalimantan Barat,2023-11-18,12.428098043526315
Kalimantan Selatan,2023-11-18,6.860969529116565
Kalimantan Tengah,2023-11-18,6.707014268534313
Kalimantan Timur,2023-11-18,12.971768374456715
Lampung,2023-11-18,5.963082923651453
Nusa Tenggara Barat,2023-11-18,0.00017641436953141776
Nusa Tenggara Timur,2023-11-18,0.9124473943640304
Sulawesi Tengah,2023-11-18,4.9154970402415
Sulawesi Tenggara,2023-11-18,1.2988654815429284
Sumatera Barat,2023-11-18,5.682777510707883
Sumatera Utara,2023-11-18,16.363181944064163
Maluku,2023-11-19,0.2898729576398681
Maluku Utara,2023-11-19,1.2765006496116895
Kepulauan Bangka Belitung,2023-11-19,3.2950340725484533
Banten,2023-11-19,2.652116552336115
Gorontalo,2023-11-19,1.704116165003027
Papua Barat,2023-11-19,2.1705980494680928
Jawa Barat,2023-11-19,1.53942190097392
Papua,2023-11-19,1.8599191577448728
Sulawesi Utara,2023-11-19,1.5223179663610842
Sumatera Selatan,2023-11-19,4.657437502094751
Kepulauan Riau,2023-11-19,48.70073135379135
Riau,2023-11-19,4.008952567625788
Sulawesi Barat,2023-11-19,1.7566404653243894
Sulawesi Selatan,2023-11-19,1.4154526448165152
Aceh,2023-11-19,7.94959069110209
Bali,2023-11-19,0.0
DI Yogyakarta,2023-11-19,0.0
DKI Jakarta,2023-11-19,0.5202301094884247
Jambi,2023-11-19,2.3496377855746924
Jawa Tengah,2023-11-19,0.1228665329657796
Jawa Timur,2023-11-19,0.0753983502397988
Kalimantan Barat,2023-11-19,7.160662512450893
Kalimantan Selatan,2023-11-19,1.2104915147981723
Kalimantan Tengah,2023-11-19,3.3616126684505634
Kalimantan Timur,2023-11-19,10.859496289050975
Lampung,2023-11-19,2.2333562147079467
Nusa Tenggara Barat,2023-11-19,0.0363236443078062
Nusa Tenggara Timur,2023-11-19,1.1458525089427576
Sulawesi Tengah,2023-11-19,0.5925034020594179
Sulawesi Tenggara,2023-11-19,0.0336413924479374
Sumatera Barat,2023-11-19,8.14495591463298
Sumatera Utara,2023-11-19,10.834202584148436
Maluku,2023-11-20,1.5239847193890566
Maluku Utara,2023-11-20,0.8530419150068735
Kepulauan Bangka Belitung,2023-11-20,6.273837834034333
Banten,2023-11-20,1.844187368042349
Gorontalo,2023-11-20,8.873624186102589
Papua Barat,2023-11-20,8.007337181243207
Jawa Barat,2023-11-20,1.2161372882135788
Papua,2023-11-20,3.4048207902200933
Sulawesi Utara,2023-11-20,1.830427769132885
Sumatera Selatan,2023-11-20,4.990151043255688
Kepulauan Riau,2023-11-20,3.368266035435193
Riau,2023-11-20,10.613929390351917
Sulawesi Barat,2023-11-20,0.2104434851651732
Sulawesi Selatan,2023-11-20,0.864892846910037
Aceh,2023-11-20,20.189979246517424
Bali,2023-11-20,0.0
DI Yogyakarta,2023-11-20,0.0
DKI Jakarta,2023-11-20,4.122280148187811
Jambi,2023-11-20,9.628189053437762
Jawa Tengah,2023-11-20,2.713109334205801
Jawa Timur,2023-11-20,0.137991810921562
Kalimantan Barat,2023-11-20,2.295752877380212
Kalimantan Selatan,2023-11-20,1.621504680861552
Kalimantan Tengah,2023-11-20,1.7022017743500926
Kalimantan Timur,2023-11-20,13.9021857061522
Lampung,2023-11-20,0.2456122416232666
Nusa Tenggara Barat,2023-11-20,0.0004109901190088084
Nusa Tenggara Timur,2023-11-20,0.294969800821625
Sulawesi Tengah,2023-11-20,1.6631968921629097
Sulawesi Tenggara,2023-11-20,0.0396098718130903
Sumatera Barat,2023-11-20,10.390934263102864
Sumatera Utara,2023-11-20,19.14552718766084
Maluku,2023-11-21,7.124241541332583
Maluku Utara,2023-11-21,3.003748804651612
Kepulauan Bangka Belitung,2023-11-21,9.341121182026
Banten,2023-11-21,14.342431544169283
Gorontalo,2023-11-21,2.255707298204233
Papua Barat,2023-11-21,9.00384839256915
Jawa Barat,2023-11-21,3.2566693636879456
Papua,2023-11-21,7.674828177443033
Sulawesi Utara,2023-11-21,1.0152578775816103
Sumatera Selatan,2023-11-21,6.122550336202195
Kepulauan Riau,2023-11-21,14.648117372967668
Riau,2023-11-21,10.899058447757447
Sulawesi Barat,2023-11-21,3.0025178891024864
Sulawesi Selatan,2023-11-21,2.0633222910047317
Aceh,2023-11-21,12.214194264958278
Bali,2023-11-21,2.435115893241625
DI Yogyakarta,2023-11-21,1.5339465513409274
DKI Jakarta,2023-11-21,0.0
Jambi,2023-11-21,1.2850564287380053
Jawa Tengah,2023-11-21,1.1160175583043868
Jawa Timur,2023-11-21,0.2915826615796659
Kalimantan Barat,2023-11-21,16.797910092545113
Kalimantan Selatan,2023-11-21,5.257646509568405
Kalimantan Tengah,2023-11-21,6.459668170883608
Kalimantan Timur,2023-11-21,10.951339181669292
Lampung,2023-11-21,2.983481457902131
Nusa Tenggara Barat,2023-11-21,0.3860592312229339
Nusa Tenggara Timur,2023-11-21,0.0197326381533046
Sulawesi Tengah,2023-11-21,2.926511123938125
Sulawesi Tenggara,2023-11-21,0.019446454215652
Sumatera Barat,2023-11-21,4.233293453428786
Sumatera Utara,2023-11-21,18.458099354238307
Maluku,2023-11-22,3.80737240867969
Maluku Utara,2023-11-22,4.24456843842623
Kepulauan Bangka Belitung,2023-11-22,26.127182448868144
Banten,2023-11-22,10.749581502932893
Gorontalo,2023-11-22,8.938318153423936
Papua Barat,2023-11-22,8.431781129042607
Jawa Barat,2023-11-22,8.097782303945635
Papua,2023-11-22,2.42002805479781
Sulawesi Utara,2023-11-22,3.5249036676156478
Sumatera Selatan,2023-11-22,13.63505346350153
Kepulauan Riau,2023-11-22,27.93474987729137
Riau,2023-11-22,13.207347536801668
Sulawesi Barat,2023-11-22,3.7519342755459673
Sulawesi Selatan,2023-11-22,1.046464266849836
Aceh,2023-11-22,8.689907193923375
Bali,2023-11-22,0.0
DI Yogyakarta,2023-11-22,5.969602207399369
DKI Jakarta,2023-11-22,4.871560016231669
Jambi,2023-11-22,10.929803493950796
Jawa Tengah,2023-11-22,5.216426175102699
Jawa Timur,2023-11-22,0.4326755400005047
Kalimantan Barat,2023-11-22,17.602223108807575
Kalimantan Selatan,2023-11-22,11.66260317345788
Kalimantan Tengah,2023-11-22,16.78108770459926
Kalimantan Timur,2023-11-22,5.346942290904246
Lampung,2023-11-22,18.39279332939261
Nusa Tenggara Barat,2023-11-22,0.0047158809036957
Nusa Tenggara Timur,2023-11-22,1.5520295521478928
Sulawesi Tengah,2023-11-22,3.9444092806226
Sulawesi Tenggara,2023-11-22,0.7561519742818873
